   0.0000000000000000e+00   9.3711549416184425e-03   0.0000000000000000e+00   0.0000000000000000e+00  -1.8742311000823975e-01
   5.9850001707673073e-03   9.3711549416184425e-03   1.0000000000000000e+00   0.0000000000000000e+00  -1.8742311000823975e-01
   1.0971000418066978e-02   9.4274673610925674e-03   1.0000000000000000e+00   1.1262455023825169e-02   5.1422882080078125e-01
   1.5957999974489212e-02   9.4462381675839424e-03   1.0000000000000000e+00   3.7541105411946774e-03   5.1417255401611328e-01
   2.0944999530911446e-02   9.4462381675839424e-03   1.0000000000000000e+00   0.0000000000000000e+00   5.1415377855300903e-01
   2.5931000709533691e-02   9.4462381675839424e-03   1.0000000000000000e+00   0.0000000000000000e+00   5.1415377855300903e-01
   3.0918000265955925e-02   9.4462381675839424e-03   1.0000000000000000e+00   0.0000000000000000e+00   5.1415377855300903e-01
   3.5904999822378159e-02   9.4462381675839424e-03   1.0000000000000000e+00   0.0000000000000000e+00   5.1415377855300903e-01
   4.0890999138355255e-02   9.4462381675839424e-03   1.0000000000000000e+00   0.0000000000000000e+00   5.1415377855300903e-01
   4.5878000557422638e-02   9.4462381675839424e-03   1.0000000000000000e+00   0.0000000000000000e+00   5.1415377855300903e-01
   5.0863999873399734e-02   9.4462381675839424e-03   1.0000000000000000e+00   0.0000000000000000e+00   5.1415377855300903e-01
   5.5851001292467117e-02   9.4462381675839424e-03   1.0000000000000000e+00   0.0000000000000000e+00   5.1415377855300903e-01
   6.0837998986244202e-02   9.4650089740753174e-03   1.0000000000000000e+00   3.7540900520980358e-03   5.1415377855300903e-01
   6.5824002027511597e-02   9.4462381675839424e-03   1.0000000000000000e+00  -3.7540900520980358e-03   5.1413500308990479e-01
   7.0811003446578979e-02   9.4650089740753174e-03   1.0000000000000000e+00   3.7540900520980358e-03   5.1415377855300903e-01
   7.5797997415065765e-02   9.4462381675839424e-03   1.0000000000000000e+00  -3.7540900520980358e-03   5.1413500308990479e-01
   8.0784000456333160e-02   9.4650089740753174e-03   1.0000000000000000e+00   3.7540900520980358e-03   5.1415377855300903e-01
   8.5771001875400543e-02   9.4837788492441177e-03   1.0000000000000000e+00   3.7540693301707506e-03   5.1413500308990479e-01
   9.0764999389648438e-02   9.4837788492441177e-03   1.0000000000000000e+00   0.0000000000000000e+00   5.1411622762680054e-01
   9.5743998885154724e-02   9.4837788492441177e-03   1.0000000000000000e+00   0.0000000000000000e+00   5.1411622762680054e-01
   1.0074400156736374e-01   9.4837788492441177e-03   1.0000000000000000e+00   0.0000000000000000e+00   5.1411622762680054e-01
   1.0572399944067001e-01   9.4837788492441177e-03   1.0000000000000000e+00   0.0000000000000000e+00   5.1411622762680054e-01
   1.1070500314235687e-01   9.4837788492441177e-03   1.0000000000000000e+00   0.0000000000000000e+00   5.1411622762680054e-01
   1.1569099873304367e-01   9.4837788492441177e-03   1.0000000000000000e+00   0.0000000000000000e+00   5.1411622762680054e-01
   1.2067800015211105e-01   9.4837788492441177e-03   1.0000000000000000e+00   0.0000000000000000e+00   5.1411622762680054e-01
