   0.0000000000000000e+00   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   5.0110002048313618e-03   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.0002999566495419e-02   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.5956999734044075e-02   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   2.0974999293684959e-02   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   2.5964999571442604e-02   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   3.0948000028729439e-02   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   3.5955000668764114e-02   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   4.0888998657464981e-02   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   4.5876998454332352e-02   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   5.0863999873399734e-02   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   5.5849999189376831e-02   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   6.0837000608444214e-02   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   6.5825000405311584e-02   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   7.0811003446578979e-02   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   7.5796000659465790e-02   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   8.0784000456333160e-02   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   8.5286997258663177e-02   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   9.0272001922130585e-02   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   9.5284000039100647e-02   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.0026299953460693e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.0525999963283539e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.1021699756383896e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.1522399634122849e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.2019100040197372e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.2517699599266052e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.3016399741172791e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.3515299558639526e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.4013698697090149e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.4512400329113007e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.5012599527835846e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.5509699285030365e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.6008301079273224e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.6506899893283844e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.7005600035190582e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.7504200339317322e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.8002898991107941e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.8502300977706909e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.9000300765037537e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   1.9598600268363953e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   2.0097400248050690e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   2.0596000552177429e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   2.1094700694084167e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
   2.1594199538230896e-01   1.0000000000000000e+01   5.0000000000000000e-01   0.0000000000000000e+00   3.0000000000000000e+01   1.5000000000000000e+00   0.0000000000000000e+00
