   0.0000000000000000e+00   0.0000000000000000e+00
   5.9730000793933868e-03   0.0000000000000000e+00
   1.0959999635815620e-02   0.0000000000000000e+00
   1.5946999192237854e-02   0.0000000000000000e+00
   2.0934000611305237e-02   0.0000000000000000e+00
   2.5919999927282333e-02   0.0000000000000000e+00
   3.0907999724149704e-02   0.0000000000000000e+00
   3.5893999040126801e-02   0.0000000000000000e+00
   4.0881000459194183e-02   0.0000000000000000e+00
   4.5869998633861542e-02   0.0000000000000000e+00
   5.0854001194238663e-02   0.0000000000000000e+00
   5.5840998888015747e-02   0.0000000000000000e+00
   6.0828998684883118e-02   0.0000000000000000e+00
   6.5814003348350525e-02   0.0000000000000000e+00
   7.0802003145217896e-02   0.0000000000000000e+00
   7.5787998735904694e-02   0.0000000000000000e+00
   8.0783002078533173e-02   0.0000000000000000e+00
   8.5762001574039459e-02   0.0000000000000000e+00
   9.0747997164726257e-02   0.0000000000000000e+00
   9.5737002789974213e-02   0.0000000000000000e+00
   1.0072100162506104e-01   0.0000000000000000e+00
   1.0570800304412842e-01   0.0000000000000000e+00
   1.1069499701261520e-01   0.0000000000000000e+00
   1.1568199843168259e-01   0.0000000000000000e+00
   1.2066800147294998e-01   0.0000000000000000e+00
   1.2565399706363678e-01   0.0000000000000000e+00
   1.3064099848270416e-01   0.0000000000000000e+00
   1.3565999269485474e-01   0.0000000000000000e+00
   1.4065100252628326e-01   0.0000000000000000e+00
   1.4560098946094513e-01   0.0000000000000000e+00
   1.5062300860881805e-01   0.0000000000000000e+00
   1.5560701489448547e-01   0.0000000000000000e+00
   1.6059400141239166e-01   0.0000000000000000e+00
   1.6557501256465912e-01   0.0000000000000000e+00
   1.7056800425052643e-01   0.0000000000000000e+00
   1.7555500566959381e-01   0.0000000000000000e+00
   1.8056799471378326e-01   0.0000000000000000e+00
   1.8552200496196747e-01   0.0000000000000000e+00
   1.9051298499107361e-01   0.0000000000000000e+00
   1.9546701014041901e-01   0.0000000000000000e+00
   2.0045299828052521e-01   0.0000000000000000e+00
   2.0543999969959259e-01   0.0000000000000000e+00
   2.1042700111865997e-01   0.0000000000000000e+00
   2.1541298925876617e-01   0.0000000000000000e+00
   2.2040000557899475e-01   0.0000000000000000e+00
   2.2538700699806213e-01   0.0000000000000000e+00
   2.3041298985481262e-01   0.0000000000000000e+00
   2.3535999655723572e-01   0.0000000000000000e+00
   2.4034701287746429e-01   0.0000000000000000e+00
