   5.8558297157287598e-01   5.5268532037734985e-01   1.0000000000000000e+00
   5.9056997299194336e-01   5.5683451890945435e-01   1.0000000000000000e+00
   5.9555596113204956e-01   5.6096911430358887e-01   1.0000000000000000e+00
   6.0011094808578491e-01   5.6473404169082642e-01   1.0000000000000000e+00
   6.0513997077941895e-01   5.6887722015380859e-01   1.0000000000000000e+00
   6.1011803150177002e-01   5.7296419143676758e-01   1.0000000000000000e+00
   6.1510598659515381e-01   5.7704508304595947e-01   1.0000000000000000e+00
   6.2009799480438232e-01   5.8111488819122314e-01   1.0000000000000000e+00
   6.2508696317672729e-01   5.8516776561737061e-01   1.0000000000000000e+00
   6.3007098436355591e-01   5.8920210599899292e-01   1.0000000000000000e+00
   6.3505798578262329e-01   5.9322416782379150e-01   1.0000000000000000e+00
   6.4005100727081299e-01   5.9723633527755737e-01   1.0000000000000000e+00
   6.4503395557403564e-01   6.0122555494308472e-01   1.0000000000000000e+00
   6.5001797676086426e-01   6.0520070791244507e-01   1.0000000000000000e+00
   6.5500402450561523e-01   6.0916244983673096e-01   1.0000000000000000e+00
   6.6097795963287354e-01   6.1388915777206421e-01   1.0000000000000000e+00
   6.6599303483963013e-01   6.1784029006958008e-01   1.0000000000000000e+00
   6.7096394300460815e-01   6.2174123525619507e-01   1.0000000000000000e+00
   6.7594897747039795e-01   6.2563788890838623e-01   1.0000000000000000e+00
   6.8093597888946533e-01   6.2952053546905518e-01   1.0000000000000000e+00
   6.8592298030853271e-01   6.3338750600814819e-01   1.0000000000000000e+00
   6.9091004133224487e-01   6.3723880052566528e-01   1.0000000000000000e+00
   6.9589704275131226e-01   6.4107418060302734e-01   1.0000000000000000e+00
   7.0089399814605713e-01   6.4490121603012085e-01   1.0000000000000000e+00
   7.0586901903152466e-01   6.4869546890258789e-01   1.0000000000000000e+00
   7.1054399013519287e-01   6.5224623680114746e-01   1.0000000000000000e+00
   7.1556699275970459e-01   6.5604543685913086e-01   1.0000000000000000e+00
   7.2002398967742920e-01   6.5940272808074951e-01   1.0000000000000000e+00
   7.2501194477081299e-01   6.6314440965652466e-01   1.0000000000000000e+00
   7.3100996017456055e-01   6.6762191057205200e-01   1.0000000000000000e+00
   7.3598295450210571e-01   6.7131602764129639e-01   1.0000000000000000e+00
   7.4096995592117310e-01   6.7500388622283936e-01   1.0000000000000000e+00
   7.4595594406127930e-01   6.7867422103881836e-01   1.0000000000000000e+00
   7.5094300508499146e-01   6.8232846260070801e-01   1.0000000000000000e+00
   7.5593000650405884e-01   6.8596565723419189e-01   1.0000000000000000e+00
   7.6091700792312622e-01   6.8958586454391479e-01   1.0000000000000000e+00
   7.6590400934219360e-01   6.9318884611129761e-01   1.0000000000000000e+00
   7.7039605379104614e-01   6.9641953706741333e-01   1.0000000000000000e+00
   7.7593600749969482e-01   7.0038449764251709e-01   1.0000000000000000e+00
   7.8092199563980103e-01   7.0393455028533936e-01   1.0000000000000000e+00
   7.8590899705886841e-01   7.0746791362762451e-01   1.0000000000000000e+00
   7.9040104150772095e-01   7.1063548326492310e-01   1.0000000000000000e+00
   7.9596602916717529e-01   7.1453976631164551e-01   1.0000000000000000e+00
   8.0095899105072021e-01   7.1802389621734619e-01   1.0000000000000000e+00
   8.0593901872634888e-01   7.2148114442825317e-01   1.0000000000000000e+00
   8.1092602014541626e-01   7.2492533922195435e-01   1.0000000000000000e+00
   8.1591397523880005e-01   7.2835218906402588e-01   1.0000000000000000e+00
   8.2089996337890625e-01   7.3175948858261108e-01   1.0000000000000000e+00
   8.2588601112365723e-01   7.3514872789382935e-01   1.0000000000000000e+00
   8.3037799596786499e-01   7.3818641901016235e-01   1.0000000000000000e+00
   8.3591395616531372e-01   7.4190962314605713e-01   1.0000000000000000e+00
   8.4040498733520508e-01   7.4491339921951294e-01   1.0000000000000000e+00
   8.4596997499465942e-01   7.4861454963684082e-01   1.0000000000000000e+00
   8.5095602273941040e-01   7.5191104412078857e-01   1.0000000000000000e+00
   8.5594296455383301e-01   7.5518935918807983e-01   1.0000000000000000e+00
   8.6092996597290039e-01   7.5844895839691162e-01   1.0000000000000000e+00
   8.6591601371765137e-01   7.6168912649154663e-01   1.0000000000000000e+00
   8.7040901184082031e-01   7.6459258794784546e-01   1.0000000000000000e+00
   8.7596100568771362e-01   7.6815915107727051e-01   1.0000000000000000e+00
   8.8094794750213623e-01   7.7134251594543457e-01   1.0000000000000000e+00
   8.8593494892120361e-01   7.7450674772262573e-01   1.0000000000000000e+00
   8.9092099666595459e-01   7.7765113115310669e-01   1.0000000000000000e+00
   8.9590793848037720e-01   7.8077667951583862e-01   1.0000000000000000e+00
   9.0039998292922974e-01   7.8357547521591187e-01   1.0000000000000000e+00
   9.0595096349716187e-01   7.8701221942901611e-01   1.0000000000000000e+00
   9.1093796491622925e-01   7.9007905721664429e-01   1.0000000000000000e+00
   9.1592395305633545e-01   7.9312568902969360e-01   1.0000000000000000e+00
   9.2091095447540283e-01   7.9615318775177002e-01   1.0000000000000000e+00
   9.2589795589447021e-01   7.9916083812713623e-01   1.0000000000000000e+00
   9.3039000034332275e-01   8.0185306072235107e-01   1.0000000000000000e+00
   9.3592500686645508e-01   8.0514800548553467e-01   1.0000000000000000e+00
   9.4041597843170166e-01   8.0780339241027832e-01   1.0000000000000000e+00
   9.4595301151275635e-01   8.1105476617813110e-01   1.0000000000000000e+00
   9.5094001293182373e-01   8.1396192312240601e-01   1.0000000000000000e+00
   9.5592600107192993e-01   8.1684827804565430e-01   1.0000000000000000e+00
   9.6091395616531372e-01   8.1971538066864014e-01   1.0000000000000000e+00
   9.6590000391006470e-01   8.2256108522415161e-01   1.0000000000000000e+00
   9.7039300203323364e-01   8.2510781288146973e-01   1.0000000000000000e+00
   9.7593498229980469e-01   8.2822620868682861e-01   1.0000000000000000e+00
   9.8092103004455566e-01   8.3101004362106323e-01   1.0000000000000000e+00
   9.8590797185897827e-01   8.3377373218536377e-01   1.0000000000000000e+00
   9.9040102958679199e-01   8.3624595403671265e-01   1.0000000000000000e+00
   9.9596405029296875e-01   8.3928352594375610e-01   1.0000000000000000e+00
   1.0009509325027466e+00   8.4198439121246338e-01   1.0000000000000000e+00
   1.0059369802474976e+00   8.4466391801834106e-01   1.0000000000000000e+00
   1.0109239816665649e+00   8.4732294082641602e-01   1.0000000000000000e+00
   1.0159120559692383e+00   8.4996140003204346e-01   1.0000000000000000e+00
   1.0204030275344849e+00   8.5231888294219971e-01   1.0000000000000000e+00
   1.0259250402450562e+00   8.5519403219223022e-01   1.0000000000000000e+00
   1.0309109687805176e+00   8.5776764154434204e-01   1.0000000000000000e+00
   1.0359029769897461e+00   8.6032301187515259e-01   1.0000000000000000e+00
   1.0409530401229858e+00   8.6288630962371826e-01   1.0000000000000000e+00
   1.0459399223327637e+00   8.6539590358734131e-01   1.0000000000000000e+00
   1.0500229597091675e+00   8.6743462085723877e-01   1.0000000000000000e+00
   1.0559509992599487e+00   8.7036889791488647e-01   1.0000000000000000e+00
   1.0600270032882690e+00   8.7236869335174561e-01   1.0000000000000000e+00
   1.0659559965133667e+00   8.7525171041488647e-01   1.0000000000000000e+00
   1.0700490474700928e+00   8.7722402811050415e-01   1.0000000000000000e+00
   1.0759789943695068e+00   8.8005548715591431e-01   1.0000000000000000e+00
   1.0800579786300659e+00   8.8198512792587280e-01   1.0000000000000000e+00
   1.0859850645065308e+00   8.8476294279098511e-01   1.0000000000000000e+00
   1.0900920629501343e+00   8.8666951656341553e-01   1.0000000000000000e+00
   1.0951260328292847e+00   8.8898599147796631e-01   1.0000000000000000e+00
   1.1001039743423462e+00   8.9125454425811768e-01   1.0000000000000000e+00
   1.1051249504089355e+00   8.9352029561996460e-01   1.0000000000000000e+00
   1.1101130247116089e+00   8.9574891328811646e-01   1.0000000000000000e+00
   1.1151330471038818e+00   8.9796936511993408e-01   1.0000000000000000e+00
   1.1201289892196655e+00   9.0015661716461182e-01   1.0000000000000000e+00
   1.1251569986343384e+00   9.0233528614044189e-01   1.0000000000000000e+00
   1.1301389932632446e+00   9.0447145700454712e-01   1.0000000000000000e+00
   1.1351590156555176e+00   9.0660130977630615e-01   1.0000000000000000e+00
   1.1401540040969849e+00   9.0869778394699097e-01   1.0000000000000000e+00
   1.1451810598373413e+00   9.1078490018844604e-01   1.0000000000000000e+00
   1.1501660346984863e+00   9.1283172369003296e-01   1.0000000000000000e+00
   1.1551929712295532e+00   9.1487288475036621e-01   1.0000000000000000e+00
   1.1601799726486206e+00   9.1687494516372681e-01   1.0000000000000000e+00
   1.1652070283889771e+00   9.1887003183364868e-01   1.0000000000000000e+00
   1.1701949834823608e+00   9.2082667350769043e-01   1.0000000000000000e+00
   1.1752229928970337e+00   9.2277580499649048e-01   1.0000000000000000e+00
   1.1802051067352295e+00   9.2468410730361938e-01   1.0000000000000000e+00
   1.1852290630340576e+00   9.2658525705337524e-01   1.0000000000000000e+00
   1.1900939941406250e+00   9.2840391397476196e-01   1.0000000000000000e+00
   1.1951149702072144e+00   9.3025785684585571e-01   1.0000000000000000e+00
   1.2001110315322876e+00   9.3207931518554688e-01   1.0000000000000000e+00
   1.2051389217376709e+00   9.3388891220092773e-01   1.0000000000000000e+00
   1.2101259231567383e+00   9.3566042184829712e-01   1.0000000000000000e+00
   1.2151529788970947e+00   9.3742269277572632e-01   1.0000000000000000e+00
   1.2201379537582397e+00   9.3914675712585449e-01   1.0000000000000000e+00
   1.2251650094985962e+00   9.4086176156997681e-01   1.0000000000000000e+00
   1.2301518917083740e+00   9.4253957271575928e-01   1.0000000000000000e+00
   1.2351800203323364e+00   9.4420748949050903e-01   1.0000000000000000e+00
   1.2401610612869263e+00   9.4583630561828613e-01   1.0000000000000000e+00
   1.2451819181442261e+00   9.4745433330535889e-01   1.0000000000000000e+00
   1.2501780986785889e+00   9.4904077053070068e-01   1.0000000000000000e+00
   1.2552089691162109e+00   9.5061421394348145e-01   1.0000000000000000e+00
   1.2601920366287231e+00   9.5214903354644775e-01   1.0000000000000000e+00
   1.2652189731597900e+00   9.5367342233657837e-01   1.0000000000000000e+00
   1.2702069282531738e+00   9.5516216754913330e-01   1.0000000000000000e+00
   1.2752349376678467e+00   9.5663875341415405e-01   1.0000000000000000e+00
   1.2802230119705200e+00   9.5807975530624390e-01   1.0000000000000000e+00
   1.2852480411529541e+00   9.5950734615325928e-01   1.0000000000000000e+00
   1.2902320623397827e+00   9.6089935302734375e-01   1.0000000000000000e+00
   1.2952500581741333e+00   9.6227669715881348e-01   1.0000000000000000e+00
   1.3002079725265503e+00   9.6361380815505981e-01   1.0000000000000000e+00
   1.3052600622177124e+00   9.6495193243026733e-01   1.0000000000000000e+00
   1.3102439641952515e+00   9.6624785661697388e-01   1.0000000000000000e+00
   1.3152650594711304e+00   9.6752917766571045e-01   1.0000000000000000e+00
   1.3202580213546753e+00   9.6877908706665039e-01   1.0000000000000000e+00
   1.3252879381179810e+00   9.7001391649246216e-01   1.0000000000000000e+00
   1.3302719593048096e+00   9.7121322154998779e-01   1.0000000000000000e+00
   1.3352611064910889e+00   9.7238957881927490e-01   1.0000000000000000e+00
   1.3402839899063110e+00   9.7354948520660400e-01   1.0000000000000000e+00
   1.3453060388565063e+00   9.7468459606170654e-01   1.0000000000000000e+00
   1.3502609729766846e+00   9.7578048706054688e-01   1.0000000000000000e+00
   1.3554090261459351e+00   9.7689366340637207e-01   1.0000000000000000e+00
   1.3603910207748413e+00   9.7794634103775024e-01   1.0000000000000000e+00
   1.3654140233993530e+00   9.7898310422897339e-01   1.0000000000000000e+00
   1.3704049587249756e+00   9.7998875379562378e-01   1.0000000000000000e+00
   1.3754318952560425e+00   9.8097699880599976e-01   1.0000000000000000e+00
   1.3804199695587158e+00   9.8193311691284180e-01   1.0000000000000000e+00
   1.3854470252990723e+00   9.8287194967269897e-01   1.0000000000000000e+00
   1.3904290199279785e+00   9.8377788066864014e-01   1.0000000000000000e+00
   1.3954470157623291e+00   9.8466563224792480e-01   1.0000000000000000e+00
   1.4004429578781128e+00   9.8552489280700684e-01   1.0000000000000000e+00
   1.4054340124130249e+00   9.8635876178741455e-01   1.0000000000000000e+00
   1.4104520082473755e+00   9.8717236518859863e-01   1.0000000000000000e+00
   1.4154729843139648e+00   9.8796159029006958e-01   1.0000000000000000e+00
   1.4204618930816650e+00   9.8872107267379761e-01   1.0000000000000000e+00
   1.4254859685897827e+00   9.8946100473403931e-01   1.0000000000000000e+00
   1.4304760694503784e+00   9.9017125368118286e-01   1.0000000000000000e+00
   1.4355019330978394e+00   9.9086165428161621e-01   1.0000000000000000e+00
   1.4402929544448853e+00   9.9149650335311890e-01   1.0000000000000000e+00
   1.4453150033950806e+00   9.9213755130767822e-01   1.0000000000000000e+00
   1.4502699375152588e+00   9.9274545907974243e-01   1.0000000000000000e+00
   1.4552880525588989e+00   9.9333631992340088e-01   1.0000000000000000e+00
   1.4602810144424438e+00   9.9389940500259399e-01   1.0000000000000000e+00
   1.4652689695358276e+00   9.9443715810775757e-01   1.0000000000000000e+00
   1.4702489376068115e+00   9.9494934082031250e-01   1.0000000000000000e+00
   1.4752020835876465e+00   9.9543434381484985e-01   1.0000000000000000e+00
   1.4802169799804688e+00   9.9590051174163818e-01   1.0000000000000000e+00
   1.4852070808410645e+00   9.9633949995040894e-01   1.0000000000000000e+00
   1.4901620149612427e+00   9.9675083160400391e-01   1.0000000000000000e+00
   1.4951810836791992e+00   9.9714255332946777e-01   1.0000000000000000e+00
   1.5001469850540161e+00   9.9750536680221558e-01   1.0000000000000000e+00
   1.5051559209823608e+00   9.9784642457962036e-01   1.0000000000000000e+00
   1.5101380348205566e+00   9.9816083908081055e-01   1.0000000000000000e+00
   1.5151300430297852e+00   9.9845105409622192e-01   1.0000000000000000e+00
   1.5201140642166138e+00   9.9871593713760376e-01   1.0000000000000000e+00
   1.5251010656356812e+00   9.9895614385604858e-01   1.0000000000000000e+00
   1.5300939083099365e+00   9.9917179346084595e-01   1.0000000000000000e+00
   1.5350799560546875e+00   9.9936223030090332e-01   1.0000000000000000e+00
   1.5400669574737549e+00   9.9952787160873413e-01   1.0000000000000000e+00
   1.5450539588928223e+00   9.9966865777969360e-01   1.0000000000000000e+00
   1.5500029325485229e+00   9.9978381395339966e-01   1.0000000000000000e+00
   1.5550229549407959e+00   9.9987560510635376e-01   1.0000000000000000e+00
   1.5600149631500244e+00   9.9994188547134399e-01   1.0000000000000000e+00
   1.5650010108947754e+00   9.9998319149017334e-01   1.0000000000000000e+00
   1.5709849596023560e+00   1.0000000000000000e+00   1.0000000000000000e+00
   1.5759708881378174e+00   9.9998658895492554e-01   1.0000000000000000e+00
   1.5809589624404907e+00   9.9994838237762451e-01   1.0000000000000000e+00
   1.5859440565109253e+00   9.9988526105880737e-01   1.0000000000000000e+00
   1.5909399986267090e+00   9.9979710578918457e-01   1.0000000000000000e+00
   1.5959179401397705e+00   9.9968445301055908e-01   1.0000000000000000e+00
   1.6009119749069214e+00   9.9954658746719360e-01   1.0000000000000000e+00
   1.6058880090713501e+00   9.9938434362411499e-01   1.0000000000000000e+00
   1.6108800172805786e+00   9.9919676780700684e-01   1.0000000000000000e+00
   1.6158659458160400e+00   9.9898451566696167e-01   1.0000000000000000e+00
   1.6208519935607910e+00   9.9874746799468994e-01   1.0000000000000000e+00
   1.6258389949798584e+00   9.9848550558090210e-01   1.0000000000000000e+00
   1.6308199167251587e+00   9.9819910526275635e-01   1.0000000000000000e+00
   1.6358470916748047e+00   9.9788492918014526e-01   1.0000000000000000e+00
   1.6408309936523438e+00   9.9754858016967773e-01   1.0000000000000000e+00
   1.6458590030670166e+00   9.9718409776687622e-01   1.0000000000000000e+00
   1.6504130363464355e+00   9.9683225154876709e-01   1.0000000000000000e+00
   1.6554419994354248e+00   9.9641966819763184e-01   1.0000000000000000e+00
   1.6604280471801758e+00   9.9598574638366699e-01   1.0000000000000000e+00
   1.6654180288314819e+00   9.9552673101425171e-01   1.0000000000000000e+00
   1.6703979969024658e+00   9.9504387378692627e-01   1.0000000000000000e+00
   1.6753900051116943e+00   9.9453508853912354e-01   1.0000000000000000e+00
   1.6803740262985229e+00   9.9400234222412109e-01   1.0000000000000000e+00
   1.6853610277175903e+00   9.9344462156295776e-01   1.0000000000000000e+00
   1.6903480291366577e+00   9.9286222457885742e-01   1.0000000000000000e+00
   1.6953350305557251e+00   9.9225509166717529e-01   1.0000000000000000e+00
   1.7002850770950317e+00   9.9162805080413818e-01   1.0000000000000000e+00
   1.7053080797195435e+00   9.9096691608428955e-01   1.0000000000000000e+00
   1.7102929353713989e+00   9.9028611183166504e-01   1.0000000000000000e+00
   1.7152839899063110e+00   9.8957979679107666e-01   1.0000000000000000e+00
   1.7202129364013672e+00   9.8885810375213623e-01   1.0000000000000000e+00
   1.7251989841461182e+00   9.8810356855392456e-01   1.0000000000000000e+00
   1.7301859855651855e+00   9.8732435703277588e-01   1.0000000000000000e+00
   1.7351729869842529e+00   9.8652052879333496e-01   1.0000000000000000e+00
   1.7401590347290039e+00   9.8569238185882568e-01   1.0000000000000000e+00
   1.7451460361480713e+00   9.8483955860137939e-01   1.0000000000000000e+00
   1.7501499652862549e+00   9.8395919799804688e-01   1.0000000000000000e+00
   1.7551189661026001e+00   9.8306059837341309e-01   1.0000000000000000e+00
   1.7601059675216675e+00   9.8213440179824829e-01   1.0000000000000000e+00
   1.7650929689407349e+00   9.8118370771408081e-01   1.0000000000000000e+00
   1.7700790166854858e+00   9.8020881414413452e-01   1.0000000000000000e+00
   1.7750660181045532e+00   9.7920936346054077e-01   1.0000000000000000e+00
   1.7800530195236206e+00   9.7818559408187866e-01   1.0000000000000000e+00
   1.7850389480590820e+00   9.7713768482208252e-01   1.0000000000000000e+00
   1.7900259494781494e+00   9.7606527805328369e-01   1.0000000000000000e+00
   1.7950129508972168e+00   9.7496861219406128e-01   1.0000000000000000e+00
   1.8010059595108032e+00   9.7361856698989868e-01   1.0000000000000000e+00
   1.8059829473495483e+00   9.7247087955474854e-01   1.0000000000000000e+00
   1.8109699487686157e+00   9.7129666805267334e-01   1.0000000000000000e+00
   1.8159569501876831e+00   9.7009837627410889e-01   1.0000000000000000e+00
   1.8209429979324341e+00   9.6887612342834473e-01   1.0000000000000000e+00
   1.8259299993515015e+00   9.6762955188751221e-01   1.0000000000000000e+00
   1.8309170007705688e+00   9.6635895967483521e-01   1.0000000000000000e+00
   1.8359029293060303e+00   9.6506458520889282e-01   1.0000000000000000e+00
   1.8408899307250977e+00   9.6374595165252686e-01   1.0000000000000000e+00
   1.8458770513534546e+00   9.6240329742431641e-01   1.0000000000000000e+00
   1.8508650064468384e+00   9.6103644371032715e-01   1.0000000000000000e+00
   1.8558499813079834e+00   9.5964658260345459e-01   1.0000000000000000e+00
   1.8608369827270508e+00   9.5823222398757935e-01   1.0000000000000000e+00
   1.8658239841461182e+00   9.5679408311843872e-01   1.0000000000000000e+00
   1.8708100318908691e+00   9.5533245801925659e-01   1.0000000000000000e+00
   1.8757970333099365e+00   9.5384675264358521e-01   1.0000000000000000e+00
   1.8807960748672485e+00   9.5233362913131714e-01   1.0000000000000000e+00
   1.8857699632644653e+00   9.5080453157424927e-01   1.0000000000000000e+00
