ARMA_MAT_TXT_FN008
3 3
   9.8999999999999999e-01   1.0000000000000000e-02   0.0000000000000000e+00
   0.0000000000000000e+00   5.9999999999999998e-01   4.0000000000000002e-01
   0.0000000000000000e+00   4.0000000000000002e-01   5.9999999999999998e-01
