ARMA_MAT_TXT_FN008
4 4
   9.9992000199997300e-01  -3.8398720019000003e-05  -1.6383385610000002e-05  -1.0485340577000000e-05
   6.2497500042000003e-05   9.9999999880002699e-01  -5.1198699999999998e-10  -3.2767100000000003e-10
   9.7653599999999999e-10   3.1249999987999997e-05   9.9999999999999500e-01  -2.9999999999999998e-15
   2.9999999999999998e-15   1.2207000000000000e-10   7.8125000000000002e-06   1.0000000000000000e+00
