ARMA_MAT_TXT_FN008
4 4
   4.0310000000000001e-01  -3.0249999999999999e-01  -1.4210000000000000e-01  -5.0900000000000001e-02
   3.4660000000000002e-01   9.1349999999999998e-01  -4.1300000000000003e-02  -1.4999999999999999e-02
   5.0900000000000001e-02   2.4820000000000000e-01   9.9629999999999996e-01  -1.4000000000000000e-03
   2.3000000000000000e-03   1.6100000000000000e-02   1.2790000000000001e-01   1.0000000000000000e+00
